root,molecule,basis,omegaA,omegaB,omegaC,ijk,value
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,xyy,5.381749827421123e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,xyz,-11.306644625807666
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,xzx,5.888261073838663e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,xzy,-11.306644621111166
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,xzz,5.497381224267572e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,yxx,4.0928500718018235e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,yxy,5.425646200096779e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,yxz,-11.306644625373801
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,yyx,5.387928924793783e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,yyy,4.258044913774128e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,yyz,6.626004653842443e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,yzx,-11.306644643987717
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,yzy,6.674093279701587e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,yzz,6.106437550057464e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,zxx,5.843306442460117e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,zxy,-11.306644620878052
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,zxz,5.541102744199833e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,zyx,-11.306644644188456
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,zyy,6.629431930138541e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,zyz,7.71750273687033e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,zzx,5.4959487579830935e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,zzy,2.5683806192944303e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.04,0.04,0.0,zzz,1.3616374873182124e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,xxx,5.631167547814897e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,xxy,4.035063330021238e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,xxz,5.728677268557192e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,xyx,4.040255385140412e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,xyy,5.244186457739608e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,xyz,-11.149144697896805
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,xzx,5.730488359056984e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,xzy,-11.149144697942939
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,xzz,5.355785445929073e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,yxx,4.032843591267321e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,yxy,5.2700780032166605e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,yxz,-11.149144704608993
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,yyx,5.249007375640602e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,yyy,4.173866018031269e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,yyz,6.506293591002077e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,yzx,-11.149144697590867
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,yzy,6.524370202654062e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,yzz,3.997655924348198e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,zxx,5.723522328915376e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,zxy,-11.149144704678683
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,zxz,5.372212153575973e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,zyx,-11.149144697614426
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,zyy,6.5011912549761686e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,zyz,1.6838645033878663e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,zzx,5.360572097212746e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,zzy,4.2481855366816035e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.0,0.02,zzz,1.3343193888903926e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,xxx,5.631167530051329e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,xxy,4.0402553757035164e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,xxz,5.730488551680679e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,xyx,4.035063321361498e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,xyy,5.244186552219587e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,xyz,-11.14914469794581
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,xzx,5.728677405447691e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,xzy,-11.1491446978999
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,xzz,5.355785678035074e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,yxx,4.032843579762635e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,yxy,5.249007412722051e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,yxz,-11.149144697593577
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,yyx,5.270078018759783e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,yyy,4.173865985501735e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,yyz,6.524370297356086e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,yzx,-11.149144704612194
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,yzy,6.506293701136201e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,yzz,3.997654676735074e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,zxx,5.723522473924381e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,zxy,-11.149144697617285
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,zxz,5.360572112644846e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,zyx,-11.149144704681804
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,zyy,6.50119137340921e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,zyz,4.24818493716117e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,zzx,5.372212245835506e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,zzy,1.6838632821425392e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.02,0.02,0.0,zzz,1.3343194083192955e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,xxx,5.650439992344047e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,xxy,4.036175211385995e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,xxz,5.671626748471326e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,xyx,4.036175223598448e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,xyy,5.178218848933547e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,xyz,-11.114538500843034
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,xzx,5.671626774006455e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,xzy,-11.114538500843157
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,xzz,5.28756368861627e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,yxx,4.036586853231605e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,yxy,5.185849278666055e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,yxz,-11.114538500906326
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,yyx,5.185849285771482e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,yyy,4.123104105246966e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,yyz,6.466830409168622e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,yzx,-11.114538500906583
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,yzy,6.4668304147197375e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,yzz,-3.5614871898848044e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,zxx,5.662647333148918e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,zxy,-11.11453850089869
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,zxz,5.295192728516085e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,zyx,-11.114538500898801
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,zyy,6.457858404834704e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,zyz,-3.5986262858500595e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,zzx,5.29519268344103e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,zzy,-3.598628439682727e-08
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.0,0.0,0.0,zzz,1.3367956307575035e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,xxx,28705.038494450844
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,xxy,30273.983774280445
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,xxz,0.003558377215838636
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,xyx,30273.983774278095
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,xyy,30458.090097996792
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,xyz,0.002179660404197677
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,xzx,0.0035583771991379116
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,xzy,0.002179660390895017
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,xzz,-26.00548652088401
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,yxx,30274.0432391511
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,yxy,30458.142737012335
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,yxz,0.0021882061138862458
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,yyx,30458.14273701077
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,yyy,29620.673673962454
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,yyz,0.0012505149368327514
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,yzx,0.002188206105688005
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,yzy,0.0012505149257025594
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,yzz,-25.75898044417795
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,zxx,0.0035811291242539294
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,zxy,0.0022015448591614934
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,zxz,-26.003985892860065
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,zyx,0.0022015448596060657
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,zyy,0.0012660265850734142
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,zyz,-25.758403483024217
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,zzx,-26.003985892837576
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,zzy,-25.758403483050834
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n11/MyCalc,,,-0.0,0.0,0.0,zzz,7.225594971302767e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,xxx,87.75138616981405
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,xxy,-946.6498376595537
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,xxz,0.00014902427467600274
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,xyx,-946.6498376593827
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,xyy,2380.000850490411
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,xyz,-0.001242797915206022
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,xzx,0.00014902427552582697
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,xzy,-0.0012427979178962845
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,xzz,-0.5879154077270288
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,yxx,-946.6592337653042
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,yxy,2380.147103142062
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,yxz,-0.0012466108815412345
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,yyx,2380.1471031412225
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,yyy,144985.5614288186
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,yyz,0.01745611495108329
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,yzx,-0.001246610885639156
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,yzy,0.01745611497324391
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,yzz,-27.988649957358795
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,zxx,0.00014284447546461334
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,zxy,-0.0012447882620014983
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,zxz,-0.5858097715892246
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,zyx,-0.0012447882608521926
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,zyy,0.017426298734005002
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,zyz,-27.98842029818556
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,zzx,-0.5858097715884439
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,zzy,-27.9884202982455
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n16/MyCalc,,,-0.0,0.0,0.0,zzz,9.986768966755281e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,xxx,-514.2596583351351
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,xxy,2118.802465779769
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,xxz,-0.00015922489775839594
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,xyx,2118.8024657799206
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,xyy,-7177.597917996823
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,xyz,9.172994123895695e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,xzx,-0.00015922489667036046
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,xzy,9.172994170833924e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,xzz,13.472219995901682
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,yxx,2118.802189358491
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,yxy,-7177.598058493973
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,yxz,9.181520207940139e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,yyx,-7177.598058495211
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,yyy,18488.940793018763
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,yyz,-0.0002748871514788042
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,yzx,9.181520816613868e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,yzy,-0.0002748871543586276
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,yzz,-41.66573303698484
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,zxx,-0.0001593157447632026
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,zxy,9.075904548629945e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,zxz,13.472270710441753
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,zyx,9.075904760588943e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,zyy,-0.00027000297751356665
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,zyz,-41.665598825202885
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,zzx,13.472270710429413
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,zzy,-41.66559882522099
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n6/MyCalc,,,-0.0,0.0,0.0,zzz,-0.000128815663981168
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,xxx,1296.1980013741863
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,xxy,1613.1551054196952
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,xxz,0.0003214094329264968
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,xyx,1613.1551054195775
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,xyy,1294.7448387246448
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,xyz,0.00034823503214558244
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,xzx,0.000321409430081454
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,xzy,0.00034823503178955684
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,xzz,-30.39620468792835
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,yxx,1613.1551813023511
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,yxy,1294.7448057515169
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,yxz,0.0003455095693217235
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,yyx,1294.7448057514457
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,yyy,823.4896878126114
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,yyz,7.425351557506793e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,yzx,0.0003455095681013435
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,yzy,7.425351529710483e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,yzz,-23.27108157177472
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,zxx,0.0003255676748167969
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,zxy,0.00035145217964851566
/home/ahurtado/Projects/gecko/migration/templates/outputs/NLO/madness/n3/MyCalc,,,-0.0,0.0,0.0,zxz,-30.396092456588665
